,CompetitionID,CompetitorID,CompetitionDate,QArrAvg,Time_DoY,Time_M,Time_W
0,111,1010,2001-09-15,9.13888888888889,258,9,37
1,111,1011,2001-09-15,8.847222222222221,258,9,37
2,111,1019,2001-09-15,8.88888888888889,258,9,37
3,111,1022,2001-09-15,8.895833333333334,258,9,37
4,111,1031,2001-09-15,8.868055555555555,258,9,37
5,111,1076,2001-09-15,9.215277777777779,258,9,37
6,111,1079,2001-09-15,8.993055555555555,258,9,37
7,111,1080,2001-09-15,8.92361111111111,258,9,37
8,111,1081,2001-09-15,8.902777777777779,258,9,37
9,111,1082,2001-09-15,8.868055555555555,258,9,37
10,111,12631,2001-09-15,8.833333333333334,258,9,37
11,111,1872,2001-09-15,9.020833333333334,258,9,37
12,111,21387,2001-09-15,8.909722222222221,258,9,37
13,111,21446,2001-09-15,8.847222222222221,258,9,37
14,111,21516,2001-09-15,8.944444444444445,258,9,37
15,111,357,2001-09-15,9.11111111111111,258,9,37
16,111,361,2001-09-15,9.11111111111111,258,9,37
17,111,376,2001-09-15,8.98611111111111,258,9,37
18,111,377,2001-09-15,9.215277777777779,258,9,37
19,111,378,2001-09-15,9.26388888888889,258,9,37
20,111,379,2001-09-15,9.395833333333334,258,9,37
21,111,382,2001-09-15,9.090277777777779,258,9,37
22,111,391,2001-09-15,9.027777777777779,258,9,37
23,111,400,2001-09-15,8.847222222222221,258,9,37
24,111,407,2001-09-15,9.23611111111111,258,9,37
25,111,416,2001-09-15,8.993055555555555,258,9,37
26,111,432,2001-09-15,9.041666666666666,258,9,37
27,111,438,2001-09-15,9.006944444444445,258,9,37
28,111,441,2001-09-15,9.208333333333334,258,9,37
29,111,451,2001-09-15,8.854166666666666,258,9,37
30,111,463,2001-09-15,8.847222222222221,258,9,37
31,111,471,2001-09-15,8.86111111111111,258,9,37
32,111,473,2001-09-15,9.027777777777779,258,9,37
33,111,477,2001-09-15,8.895833333333334,258,9,37
34,111,488,2001-09-15,9.01388888888889,258,9,37
35,111,541,2001-09-15,8.8125,258,9,37
36,111,581,2001-09-15,9.097222222222221,258,9,37
37,111,582,2001-09-15,9.020833333333334,258,9,37
38,111,585,2001-09-15,9.26388888888889,258,9,37
39,111,586,2001-09-15,9.01388888888889,258,9,37
40,111,591,2001-09-15,8.916666666666666,258,9,37
41,111,593,2001-09-15,8.86111111111111,258,9,37
42,111,595,2001-09-15,8.930555555555555,258,9,37
43,111,5971,2001-09-15,9.166666666666666,258,9,37
44,111,599,2001-09-15,9.020833333333334,258,9,37
45,111,604,2001-09-15,9.055555555555555,258,9,37
46,111,606,2001-09-15,9.13888888888889,258,9,37
47,111,613,2001-09-15,9.145833333333334,258,9,37
48,111,615,2001-09-15,8.79861111111111,258,9,37
49,111,617,2001-09-15,9.208333333333334,258,9,37
50,111,625,2001-09-15,8.902777777777779,258,9,37
51,111,712,2001-09-15,8.92361111111111,258,9,37
52,111,804,2001-09-15,8.916666666666666,258,9,37
53,111,805,2001-09-15,8.9375,258,9,37
54,111,808,2001-09-15,8.95138888888889,258,9,37
55,111,811,2001-09-15,9.256944444444445,258,9,37
56,111,826,2001-09-15,8.92361111111111,258,9,37
57,111,862,2001-09-15,8.88888888888889,258,9,37
58,111,8830,2001-09-15,9.284722222222221,258,9,37
59,111,932,2001-09-15,9.3125,258,9,37
60,111,935,2001-09-15,9.01388888888889,258,9,37
61,111,940,2001-09-15,8.868055555555555,258,9,37
62,111,950,2001-09-15,8.916666666666666,258,9,37
63,111,991,2001-09-15,8.833333333333334,258,9,37
64,176,1007,2003-07-14,8.909722222222221,195,7,29
65,176,1029,2003-07-14,9.027777777777779,195,7,29
66,176,1046,2003-07-14,8.979166666666666,195,7,29
67,176,1069,2003-07-14,9.319444444444445,195,7,29
68,176,1080,2003-07-14,9.208333333333334,195,7,29
69,176,1084,2003-07-14,8.95138888888889,195,7,29
70,176,1112,2003-07-14,9.041666666666666,195,7,29
71,176,1722,2003-07-14,9.159722222222221,195,7,29
72,176,1872,2003-07-14,9.180555555555555,195,7,29
73,176,2062,2003-07-14,9.069444444444445,195,7,29
74,176,21495,2003-07-14,9.11111111111111,195,7,29
75,176,21516,2003-07-14,8.965277777777779,195,7,29
76,176,21588,2003-07-14,8.95138888888889,195,7,29
77,176,21821,2003-07-14,8.98611111111111,195,7,29
78,176,21822,2003-07-14,8.944444444444445,195,7,29
79,176,2263,2003-07-14,9.32638888888889,195,7,29
80,176,2264,2003-07-14,8.979166666666666,195,7,29
81,176,2273,2003-07-14,9.229166666666666,195,7,29
82,176,2383,2003-07-14,8.972222222222221,195,7,29
83,176,3203,2003-07-14,9.145833333333334,195,7,29
84,176,3255,2003-07-14,9.395833333333334,195,7,29
85,176,3301,2003-07-14,9.020833333333334,195,7,29
86,176,3303,2003-07-14,8.909722222222221,195,7,29
87,176,3306,2003-07-14,9.083333333333334,195,7,29
88,176,357,2003-07-14,8.965277777777779,195,7,29
89,176,361,2003-07-14,9.180555555555555,195,7,29
90,176,3610,2003-07-14,9.166666666666666,195,7,29
91,176,3611,2003-07-14,9.04861111111111,195,7,29
92,176,3616,2003-07-14,9.006944444444445,195,7,29
93,176,369,2003-07-14,9.180555555555555,195,7,29
94,176,378,2003-07-14,9.083333333333334,195,7,29
95,176,379,2003-07-14,9.277777777777779,195,7,29
96,176,382,2003-07-14,9.118055555555555,195,7,29
97,176,3829,2003-07-14,8.944444444444445,195,7,29
98,176,386,2003-07-14,9.222222222222221,195,7,29
99,176,406,2003-07-14,9.118055555555555,195,7,29
100,176,407,2003-07-14,9.305555555555555,195,7,29
101,176,408,2003-07-14,9.055555555555555,195,7,29
102,176,409,2003-07-14,9.01388888888889,195,7,29
103,176,411,2003-07-14,9.569444444444445,195,7,29
104,176,416,2003-07-14,9.13888888888889,195,7,29
105,176,423,2003-07-14,8.965277777777779,195,7,29
106,176,432,2003-07-14,9.034722222222221,195,7,29
107,176,441,2003-07-14,8.95138888888889,195,7,29
108,176,4649,2003-07-14,8.993055555555555,195,7,29
109,176,473,2003-07-14,8.979166666666666,195,7,29
110,176,477,2003-07-14,9.097222222222221,195,7,29
111,176,581,2003-07-14,9.0,195,7,29
112,176,585,2003-07-14,9.0,195,7,29
113,176,587,2003-07-14,8.92361111111111,195,7,29
114,176,590,2003-07-14,9.069444444444445,195,7,29
115,176,591,2003-07-14,9.027777777777779,195,7,29
116,176,599,2003-07-14,9.145833333333334,195,7,29
117,176,604,2003-07-14,9.243055555555555,195,7,29
118,176,613,2003-07-14,9.090277777777779,195,7,29
119,176,625,2003-07-14,9.069444444444445,195,7,29
120,176,712,2003-07-14,8.993055555555555,195,7,29
121,176,741,2003-07-14,9.069444444444445,195,7,29
122,176,805,2003-07-14,9.0625,195,7,29
123,176,808,2003-07-14,9.145833333333334,195,7,29
124,176,811,2003-07-14,9.32638888888889,195,7,29
125,176,935,2003-07-14,9.284722222222221,195,7,29
126,176,940,2003-07-14,9.152777777777779,195,7,29
127,176,990,2003-07-14,9.04861111111111,195,7,29
128,221,1006,2005-06-20,9.291666666666666,171,6,25
129,221,1007,2005-06-20,9.006944444444445,171,6,25
130,221,1069,2005-06-20,9.13888888888889,171,6,25
131,221,1080,2005-06-20,8.98611111111111,171,6,25
132,221,1114,2005-06-20,8.902777777777779,171,6,25
133,221,1123,2005-06-20,8.95138888888889,171,6,25
134,221,13154,2005-06-20,9.090277777777779,171,6,25
135,221,1722,2005-06-20,9.020833333333334,171,6,25
136,221,1727,2005-06-20,9.152777777777779,171,6,25
137,221,2062,2005-06-20,8.95138888888889,171,6,25
138,221,21495,2005-06-20,9.097222222222221,171,6,25
139,221,2168,2005-06-20,8.972222222222221,171,6,25
140,221,2197,2005-06-20,8.902777777777779,171,6,25
141,221,2273,2005-06-20,9.145833333333334,171,6,25
142,221,2379,2005-06-20,9.26388888888889,171,6,25
143,221,3013,2005-06-20,8.930555555555555,171,6,25
144,221,3107,2005-06-20,9.20138888888889,171,6,25
145,221,3203,2005-06-20,9.23611111111111,171,6,25
146,221,3225,2005-06-20,9.284722222222221,171,6,25
147,221,3306,2005-06-20,9.118055555555555,171,6,25
148,221,3610,2005-06-20,9.13888888888889,171,6,25
